CVE_AGEB,NOM_MUN,VIVPAR_DES,VIVTOT,TVIVPAR,VIVPAR_HAB,VPH_PISOTI,VPH_NODREN,VPH_S_ELEC,VPH_SNBIEN,VPH_1CUART,VPH_LETR,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques,TASA_PISO_TIERRA,TASA_SIN_DRENAJE,TASA_SIN_ELEC,TASA_SIN_BIENES,TASA_1_CUARTO,TASA_LETRINA,HACINAMIENTO,SCORE_REZAGO,TASA_ABANDONO,abandono_alto
2601800012839,Cajeme,10.0,87,87.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,33.0,27.0,75.0,10.79,0,2,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,1.0,0.166667,0.114943,0
2601800012843,Cajeme,27.0,373,365.0,329.0,5.0,0.0,0.0,0.0,0.0,0.0,0.92,294.0,238.0,203.0,326.0,11.98,0,0,0,0,0,0,0.015198,0.0,,,0.0,0.0,0.92,0.18704,0.072386,0
2601800012858,Cajeme,26.0,225,224.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,132.0,123.0,101.0,193.0,11.6,7,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.94,0.156667,0.115556,0
2601800012862,Cajeme,,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.87,128.0,132.0,88.0,240.5,10.585,0,0,0,0,0,0,,,,,,,,,,0
2601800012877,Cajeme,52.0,622,622.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,301.0,262.0,207.0,513.0,10.19,0,0,0,0,0,0,,0.0,,,,0.0,1.05,0.35,0.083601,0
2601800012881,Cajeme,63.0,521,486.0,420.0,0.0,5.0,0.0,5.0,20.0,3.0,1.25,224.0,156.0,115.0,411.0,9.68,0,1,0,0,0,0,,0.011905,,0.011905,0.047619,0.007143,1.25,0.265714,0.120921,0
2601800012896,Cajeme,6.0,26,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.0,5.0,5.0,19.0,9.22,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.95,0.158333,0.230769,1
2601800012909,Cajeme,71.0,463,460.0,383.0,8.0,5.0,14.0,10.0,39.0,0.0,1.33,152.0,122.0,73.0,329.0,8.57,0,0,0,0,0,0,0.020888,0.013055,0.036554,0.02611,0.101828,,1.33,0.254739,0.153348,0
2601800012913,Cajeme,48.0,538,535.0,483.0,13.0,0.0,6.0,9.0,61.0,0.0,1.23,226.0,180.0,88.0,437.0,8.68,0,0,0,0,0,0,0.026915,,0.012422,0.018634,0.126294,,1.23,0.282853,0.089219,0
2601800012932,Cajeme,77.0,923,918.0,807.0,3.0,0.0,0.0,0.0,0.0,0.0,0.89,547.0,535.0,445.0,791.0,11.75,0,0,0,0,0,0,0.003717,0.0,0.0,0.0,0.0,0.0,0.89,0.127674,0.083424,0
2601800012947,Cajeme,164.0,1117,1114.0,903.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8,658.0,686.0,553.0,891.0,13.01,0,0,0,0,0,0,0.005537,,,,,0.0,0.8,0.268512,0.146822,0
2601800012951,Cajeme,8.0,34,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,24.0,23.0,22.0,25.0,14.03,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.61,0.101667,0.235294,1
2601800012966,Cajeme,129.0,1015,1012.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,664.0,642.0,580.0,804.0,13.21,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.83,0.2075,0.127094,0
2601800012970,Cajeme,230.0,1627,1603.0,1318.0,3.0,0.0,0.0,0.0,28.0,0.0,0.82,1143.0,1100.0,998.0,1331.0,13.49,2,1,0,0,0,0,0.002276,0.0,0.0,0.0,0.021244,0.0,0.82,0.120503,0.141364,0
2601800012985,Cajeme,203.0,1507,1477.0,1038.0,0.0,0.0,0.0,0.0,72.0,0.0,0.75,1002.0,826.0,934.0,1065.0,13.79,1,4,0,0,0,0,,,,,0.069364,0.0,0.75,0.273121,0.134705,0
260180001299A,Cajeme,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,,,,,,,0.0,0.0,,0
2601800013004,Cajeme,9.0,68,67.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,54.0,50.0,50.0,57.0,14.66,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.63,0.105,0.132353,0
2601800013019,Cajeme,3.0,32,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,24.0,25.0,22.0,26.0,14.53,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.091429,0.09375,0
2601800013023,Cajeme,51.0,777,774.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,497.0,453.0,362.0,699.0,11.03,1,3,0,0,0,0,,0.0,,,,0.0,0.93,0.31,0.065637,0
2601800013038,Cajeme,90.0,1006,1000.0,907.0,0.0,0.0,3.0,0.0,0.0,0.0,1.02,550.0,530.0,378.0,883.0,10.92,0,1,0,0,0,0,0.0,0.0,0.003308,,0.0,,1.02,0.204662,0.089463,0
2601800013042,Cajeme,57.0,531,531.0,464.0,3.0,0.0,4.0,4.0,6.0,0.0,0.98,234.0,181.0,165.0,432.0,9.96,0,1,0,0,0,0,0.006466,0.0,0.008621,0.008621,0.012931,0.0,0.98,0.145234,0.107345,0
2601800013057,Cajeme,122.0,1025,992.0,860.0,3.0,0.0,0.0,8.0,4.0,0.0,0.95,472.0,412.0,297.0,837.0,10.39,0,2,0,0,0,0,0.003488,,,0.009302,0.004651,,0.95,0.24186,0.119024,0
2601800013061,Cajeme,0.0,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,3.0,132.0,88.0,4.0,10.23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.167143,0.0,0
260180001317A,Cajeme,,24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2601800013184,Cajeme,,45,45.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,18.0,11.0,7.0,36.0,8.49,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.55,0.258333,,0
2601800013199,Cajeme,10.0,82,82.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,65.0,28.0,21.0,68.0,10.44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.128571,0.121951,0
2601800013216,Cajeme,53.0,426,419.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,344.0,326.0,286.0,360.0,13.94,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.79,0.131667,0.124413,0
2601800013220,Cajeme,0.0,25,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,24.0,16.0,13.0,23.0,10.8,2,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.96,0.16,0.0,0
260180001324A,Cajeme,0.0,14,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,14.0,14.0,14.0,14.0,15.16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.088571,0.0,0
2601800013254,Cajeme,128.0,473,472.0,341.0,17.0,4.0,5.0,8.0,19.0,0.0,1.18,57.0,143.0,40.0,308.0,8.73,0,2,0,0,0,0,0.049853,0.01173,0.014663,0.02346,0.055718,,1.18,0.222571,0.270613,1
2601800013273,Cajeme,4.0,31,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,21.0,10.0,11.0,26.0,10.47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.148571,0.129032,0
2601800013288,Cajeme,17.0,106,106.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,45.0,45.0,34.0,84.0,11.22,0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,0.94,0.188,0.160377,1
2601800013292,Cajeme,15.0,136,136.0,117.0,0.0,0.0,0.0,3.0,0.0,0.0,1.04,57.0,39.0,29.0,100.0,10.0,0,0,0,0,0,0,0.0,0.0,0.0,0.025641,0.0,0.0,1.04,0.152234,0.110294,0
2601800013305,Cajeme,4.0,17,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,10.0,13.0,13.0,14.35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857,0.235294,1
260180001331A,Cajeme,50.0,347,340.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,273.0,266.0,244.0,290.0,14.58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.74,0.123333,0.144092,0
2601800013324,Cajeme,410.0,1929,1926.0,1440.0,4.0,0.0,0.0,8.0,6.0,0.0,0.91,962.0,915.0,702.0,1382.0,11.89,0,2,0,0,0,0,0.002778,0.0,,0.005556,0.004167,0.0,0.91,0.15375,0.212545,1
2601800013339,Cajeme,17.0,129,126.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,104.0,105.0,101.0,108.0,14.03,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.117143,0.131783,0
2601800013343,Cajeme,6.0,106,104.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,88.0,85.0,83.0,92.0,14.56,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.09,0.056604,0
2601800013358,Cajeme,37.0,252,247.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,197.0,198.0,189.0,200.0,15.07,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.54,0.09,0.146825,0
2601800013362,Cajeme,,15,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,3.0,10.0,6.0,13.0,10.1,0,0,0,0,0,0,,,0.0,0.0,,,0.86,0.286667,,0
2601800013396,Cajeme,4.0,8,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,3.0,3.0,88.0,4.0,11.7,0,0,0,0,0,0,,,0.0,0.0,,0.0,1.08,0.27,0.5,1
2601800013409,Cajeme,5.0,37,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,29.0,24.0,25.0,32.0,13.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.135135,0
2601800013413,Cajeme,17.0,43,43.0,26.0,4.0,0.0,0.0,0.0,8.0,0.0,1.36,3.0,5.0,3.0,24.0,7.33,0,0,0,0,0,0,0.153846,,,,0.307692,,1.36,0.607179,0.395349,1
2601800013428,Cajeme,,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.87,128.0,132.0,88.0,240.5,10.585,0,0,0,0,0,0,,,,,,,,,,0
2601800013432,Cajeme,5.0,60,60.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,33.0,29.0,19.0,50.0,10.41,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.135714,0.083333,0
2601800013447,Cajeme,63.0,559,554.0,488.0,0.0,0.0,0.0,5.0,0.0,0.0,0.96,337.0,234.0,180.0,452.0,10.38,0,0,0,0,0,0,,0.0,,0.010246,,0.0,0.96,0.242562,0.112701,0
2601800013451,Cajeme,175.0,712,710.0,518.0,0.0,0.0,0.0,4.0,0.0,0.0,0.99,178.0,207.0,146.0,463.0,10.01,0,1,0,0,0,0,,0.0,0.0,0.007722,0.0,0.0,0.99,0.166287,0.245787,1
2601800013466,Cajeme,11.0,72,72.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,21.0,15.0,13.0,54.0,10.07,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.157143,0.152778,0
2601800013470,Cajeme,62.0,419,411.0,345.0,42.0,6.0,3.0,5.0,54.0,3.0,1.4,90.0,143.0,64.0,312.0,8.8,0,1,0,0,0,0,0.121739,0.017391,0.008696,0.014493,0.156522,0.008696,1.4,0.246791,0.147971,0
2601800013485,Cajeme,7.0,50,50.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,30.0,35.0,24.0,41.0,12.83,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.135714,0.14,0
260180001349A,Cajeme,7.0,170,168.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,81.0,88.0,59.0,153.0,10.79,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.99,0.165,0.041176,0
2601800013502,Cajeme,92.0,649,641.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,494.0,492.0,443.0,530.0,13.94,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.105714,0.141757,0
2601800013517,Cajeme,134.0,523,518.0,366.0,4.0,0.0,4.0,5.0,0.0,0.0,1.03,203.0,158.0,134.0,347.0,10.37,0,0,0,0,0,0,0.010929,0.0,0.010929,0.013661,,0.0,1.03,0.177586,0.256214,1
2601800013521,Cajeme,182.0,909,907.0,697.0,0.0,0.0,3.0,0.0,0.0,0.0,0.99,459.0,341.0,258.0,651.0,10.87,0,2,0,0,0,0,0.0,0.0,0.004304,,0.0,,0.99,0.198861,0.20022,1
2601800013536,Cajeme,13.0,148,145.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,126.0,121.0,118.0,132.0,14.93,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.095714,0.087838,0
260180001356A,Cajeme,13.0,54,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,32.0,37.0,34.0,37.0,14.86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.087143,0.240741,1
2601800013574,Cajeme,,24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2601800013589,Cajeme,6.0,15,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,128.0,132.0,88.0,7.0,9.56,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.84,0.21,0.4,1
2601800013593,Cajeme,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2601800013606,Cajeme,81.0,388,388.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,155.0,137.0,102.0,273.0,10.35,0,0,0,0,0,0,,,,0.0,0.0,,1.08,0.36,0.208763,1
2601800013610,Cajeme,20.0,187,183.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,97.0,66.0,59.0,152.0,10.68,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.147143,0.106952,0
2601800013625,Cajeme,123.0,426,422.0,294.0,0.0,0.0,0.0,3.0,0.0,0.0,1.05,67.0,99.0,75.0,265.0,9.38,0,0,0,0,0,0,0.0,0.0,,0.010204,,0.0,1.05,0.212041,0.288732,1
2601800013644,Cajeme,29.0,280,268.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,112.0,100.0,70.0,231.0,10.25,0,1,0,0,0,0,,0.0,0.0,,0.0,0.0,1.04,0.208,0.103571,0
2601800013659,Cajeme,19.0,106,106.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,70.0,70.0,70.0,77.0,14.57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.111429,0.179245,1
2601800013663,Cajeme,184.0,1081,1073.0,850.0,0.0,0.0,3.0,5.0,0.0,0.0,1.11,423.0,372.0,262.0,789.0,10.36,0,3,0,0,0,0,0.0,0.0,0.003529,0.005882,,0.0,1.11,0.186569,0.170213,1
2601800013678,Cajeme,54.0,126,123.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,67.0,65.0,64.0,67.0,14.89,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.094286,0.428571,1
2601800013752,Cajeme,37.0,294,294.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,113.0,116.0,62.0,221.0,10.96,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.99,0.165,0.12585,0
2601800013767,Cajeme,52.0,295,295.0,227.0,0.0,0.0,0.0,4.0,0.0,0.0,0.84,165.0,165.0,128.0,222.0,12.61,0,0,0,0,0,0,0.0,0.0,0.0,0.017621,,0.0,0.84,0.142937,0.176271,1
2601800013771,Cajeme,41.0,327,327.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,214.0,225.0,201.0,243.0,15.04,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.8,0.133333,0.125382,0
2601800013786,Cajeme,13.0,72,72.0,58.0,0.0,0.0,0.0,3.0,0.0,0.0,1.01,24.0,19.0,8.0,47.0,9.65,0,0,0,0,0,0,,0.0,0.0,0.051724,0.0,0.0,1.01,0.176954,0.180556,1
2601800013790,Cajeme,5.0,76,74.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,52.0,40.0,29.0,65.0,10.74,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,1.06,0.212,0.065789,0
2601800013803,Cajeme,23.0,334,313.0,287.0,3.0,0.0,0.0,0.0,0.0,0.0,0.66,304.0,302.0,275.0,308.0,15.02,0,0,0,0,0,0,0.010453,0.0,0.0,0.0,0.0,0.0,0.66,0.095779,0.068862,0
2601800013818,Cajeme,5.0,12,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,7.0,7.0,6.0,7.0,15.14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.084286,0.416667,1
2601800013822,Cajeme,14.0,84,84.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,64.0,66.0,62.0,66.0,15.32,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.085714,0.166667,1
2601800013837,Cajeme,28.0,211,211.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,113.0,102.0,61.0,153.0,10.95,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.67,0.111667,0.132701,0
2601800013841,Cajeme,23.0,185,185.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,103.0,112.0,82.0,143.0,12.79,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.104286,0.124324,0
2601800013856,Cajeme,21.0,175,175.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,61.0,58.0,29.0,128.0,9.84,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.04,0.173333,0.12,0
2601800013860,Cajeme,32.0,207,205.0,168.0,0.0,0.0,0.0,3.0,0.0,0.0,1.01,38.0,67.0,27.0,142.0,9.85,0,0,0,0,0,0,0.0,,,0.017857,0.0,0.0,1.01,0.205571,0.154589,0
2601800013875,Cajeme,18.0,190,186.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,43.0,70.0,43.0,142.0,10.01,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.145714,0.094737,0
260180001388A,Cajeme,,58,58.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,20.0,31.0,9.0,45.0,12.63,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.124286,,0
2601800013894,Cajeme,,26,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,23.0,25.0,20.0,25.0,15.42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.065714,,0
2601800013907,Cajeme,28.0,94,92.0,64.0,4.0,0.0,0.0,3.0,6.0,0.0,1.27,6.0,20.0,5.0,56.0,8.98,0,1,0,0,0,0,0.0625,0.0,0.0,0.046875,0.09375,0.0,1.27,0.210446,0.297872,1
2601800013911,Cajeme,13.0,31,31.0,18.0,0.0,0.0,0.0,3.0,4.0,0.0,1.5,128.0,3.0,88.0,15.0,7.9,0,0,0,0,0,0,,,,0.166667,0.222222,0.0,1.5,0.472222,0.419355,1
2601800013926,Cajeme,25.0,190,190.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,88.0,97.0,71.0,154.0,11.16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.122857,0.131579,0
2601800013930,Cajeme,70.0,273,273.0,196.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,45.0,75.0,35.0,172.0,9.8,0,0,0,0,0,0,,0.0,0.0,0.015306,0.0,0.0,1.0,0.169218,0.25641,1
2601800013945,Cajeme,31.0,236,232.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,185.0,182.0,168.0,195.0,14.93,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.107143,0.131356,0
260180001395A,Cajeme,10.0,44,44.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,23.0,16.0,13.0,29.0,11.94,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.227273,1
2601800013964,Cajeme,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2601800013979,Cajeme,53.0,318,314.0,246.0,0.0,0.0,0.0,5.0,0.0,0.0,0.97,61.0,103.0,50.0,215.0,9.62,0,0,0,0,0,0,,0.0,,0.020325,0.0,0.0,0.97,0.198065,0.166667,1
2601800013983,Cajeme,4.0,24,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,19.0,20.0,18.0,20.0,15.19,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.61,0.101667,0.166667,1
2601800014002,Cajeme,19.0,141,134.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,78.0,73.0,59.0,120.0,11.44,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.06,0.176667,0.134752,0
2601800014040,Cajeme,68.0,586,584.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,377.0,410.0,336.0,465.0,13.87,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.116041,0
260180001406A,Cajeme,43.0,423,401.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,205.0,218.0,150.0,360.0,11.24,2,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.98,0.163333,0.101655,0
2601800014074,Cajeme,39.0,440,400.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,374.0,372.0,336.0,393.0,15.13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.105714,0.088636,0
2601800014089,Cajeme,8.0,71,67.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,61.0,60.0,58.0,63.0,15.55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.115714,0.112676,0
2601800014093,Cajeme,19.0,109,105.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,38.0,32.0,20.0,82.0,10.04,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.114286,0.174312,1
2601800014106,Cajeme,3.0,12,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.0,8.0,7.0,8.0,13.67,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.25,1
2601800014110,Cajeme,17.0,232,213.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,206.0,207.0,190.0,212.0,14.93,0,0,0,0,0,0,,0.0,0.0,0.0,,0.0,0.69,0.138,0.073276,0
2601800014125,Cajeme,29.0,346,345.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,165.0,180.0,111.0,282.0,11.24,0,1,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.96,0.16,0.083815,0
260180001413A,Cajeme,12.0,147,147.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,73.0,83.0,66.0,128.0,11.16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.114286,0.081633,0
2601800014144,Cajeme,56.0,217,210.0,148.0,0.0,0.0,0.0,4.0,0.0,0.0,1.09,54.0,61.0,37.0,141.0,9.77,0,0,0,0,0,0,0.0,0.0,0.0,0.027027,0.0,0.0,1.09,0.159575,0.258065,1
2601800014159,Cajeme,0.0,30,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,7.0,17.0,10.0,30.0,10.85,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.148571,0.0,0
2601800014163,Cajeme,154.0,347,347.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,169.0,168.0,146.0,175.0,15.62,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.61,0.101667,0.443804,1
2601800014178,Cajeme,9.0,73,73.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,32.0,39.0,24.0,58.0,10.95,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.172857,0.123288,0
2601800014182,Cajeme,90.0,565,493.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,312.0,343.0,258.0,462.0,12.46,0,1,1,0,0,0,,0.0,0.0,,0.0,0.0,0.95,0.19,0.159292,0
2601800014197,Cajeme,4.0,32,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,26.0,27.0,26.0,26.0,15.24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.088571,0.125,0
260180001420A,Cajeme,35.0,142,131.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,107.0,105.0,104.0,107.0,15.55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.082857,0.246479,1
2601800014214,Cajeme,19.0,55,55.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,29.0,30.0,29.0,30.0,16.04,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.078571,0.345455,1
2601800014229,Cajeme,,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.87,128.0,132.0,88.0,240.5,10.585,0,1,0,0,0,0,,,,,,,,,,0
2601800014233,Cajeme,159.0,200,199.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,25.0,31.0,29.0,36.0,11.64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.68,0.113333,0.795,1
2601800014248,Cajeme,54.0,104,104.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.89,10.0,11.0,7.0,35.0,9.43,0,0,0,0,0,0,0.0,0.0,0.071429,0.0,0.0,0.0,0.89,0.137347,0.519231,1
2601800014252,Cajeme,,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.87,128.0,132.0,88.0,240.5,10.585,0,0,0,0,0,0,,,,,,,,,,0
2601800014267,Cajeme,6.0,59,59.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,27.0,32.0,20.0,51.0,10.7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.155714,0.101695,0
